time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-06-15 09:30:00-04:00,MLTrader,05b658aba98d44099f95f865a646ecc9,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-06-15 09:30:00-04:00,MLTrader,05b658aba98d44099f95f865a646ecc9,SPY,sell,market,fill,1,gtc,0.0,1,stock,315.4800109863281,201.0,0.0
2020-06-22 09:30:00-04:00,MLTrader,7cc9fce72a7f428ba8fd457794472377,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-06-22 09:30:00-04:00,MLTrader,7cc9fce72a7f428ba8fd457794472377,SPY,sell,market,fill,1,gtc,0.0,1,stock,313.489990234375,303.0,0.0
2020-06-25 09:30:00-04:00,MLTrader,2a341cbba7f44a9ab261e442fe8326f4,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,08470fe0758c4636808051c8b93c6565,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,a9d138c33c774fea8e12c60bd616c840,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,9c92684a83c04d54b1098236d8e02b2d,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,d2043cfb12dd4df3b36ea36cb09fe723,SPY,buy,market,new,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,f364cf6fcca04996b79ff3beb1df27c4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,d2043cfb12dd4df3b36ea36cb09fe723,SPY,buy,market,fill,1,day,0.0,1,stock,306.1600036621094,504.0,0.0
2020-06-25 09:30:00-04:00,MLTrader,f364cf6fcca04996b79ff3beb1df27c4,SPY,buy,market,fill,1,gtc,0.0,1,stock,306.1600036621094,466.0,0.0
2020-12-01 09:30:00-05:00,MLTrader,f263d234ecb34ac1a09502631d1a531e,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-12-01 09:30:00-05:00,MLTrader,783c2a99ecfb4a1c875420edbea0ea0e,SPY,sell,limit,fill,1,day,0.0,1,stock,367.3920043945312,466.0,0.0
2021-01-28 09:30:00-05:00,MLTrader,6614a5e3ca36421dac0076811f7fa5c5,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-01-28 09:30:00-05:00,MLTrader,6614a5e3ca36421dac0076811f7fa5c5,AAPL,buy,market,fill,1,gtc,0.0,1,stock,139.52000427246094,571.0,0.0
2021-01-29 09:30:00-05:00,MLTrader,72e14095167b4c709a7aa947822d98ef,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2021-01-29 09:30:00-05:00,MLTrader,734f67b485ba49febe55f4fb2e521a50,AAPL,sell,stop,fill,1,day,0.0,1,stock,132.54400405883788,571.0,0.0
2021-07-16 09:30:00-04:00,MLTrader,c1b45ae9d57c40d5b9e1ba80acb5ba7b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTrader,c1b45ae9d57c40d5b9e1ba80acb5ba7b,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.010009765625,178.0,0.0
2021-07-28 09:30:00-04:00,MLTrader,7ecfcb177b1e4ff2a1bdca0c0c809b55,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-07-28 09:30:00-04:00,MLTrader,7ecfcb177b1e4ff2a1bdca0c0c809b55,AAPL,buy,market,fill,1,gtc,0.0,1,stock,144.69000244140625,805.0,0.0
2021-07-29 09:30:00-04:00,MLTrader,d6859a32f57a4c6fbf23b145b61faa54,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-07-29 09:30:00-04:00,MLTrader,d6859a32f57a4c6fbf23b145b61faa54,AAPL,buy,market,fill,1,gtc,0.0,1,stock,144.3800048828125,404.0,0.0
2021-10-25 08:30:00-04:00,MLTrader,ff2f4da9fe0d45dda6b6dcc261c32881,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-10-25 08:30:00-04:00,MLTrader,b43c3b08165f4ca6b39fb7d9bbef8665,SPY,buy,stop,fill,1,day,0.0,1,stock,457.8105102539063,178.0,0.0
2021-12-08 09:30:00-05:00,MLTrader,c9c568e33a304578a4076bf640b62493,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-12-08 09:30:00-05:00,MLTrader,bbbddf59c8be4a62a95d1f11144b7715,AAPL,sell,limit,fill,1,day,0.0,1,stock,173.62800292968748,805.0,0.0
2021-12-08 09:30:00-05:00,MLTrader,00ab9a1456664559a6e48f36f4c2b370,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-12-08 09:30:00-05:00,MLTrader,f9d2e3866b114301b435b8c09b066a92,AAPL,sell,limit,fill,1,day,0.0,1,stock,173.256005859375,404.0,0.0
2022-01-21 09:30:00-05:00,MLTrader,d285c19f56d94637aaae14c7d3a83c16,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-01-21 09:30:00-05:00,MLTrader,d285c19f56d94637aaae14c7d3a83c16,SPY,sell,market,fill,1,gtc,0.0,1,stock,445.55999755859375,210.0,0.0
2022-03-04 09:30:00-05:00,MLTrader,aabdcb085aad4ddc8c2b0ff922fa070f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-04 09:30:00-05:00,MLTrader,aabdcb085aad4ddc8c2b0ff922fa070f,SPY,sell,market,fill,1,gtc,0.0,1,stock,431.75,325.0,0.0
2022-03-18 09:30:00-04:00,MLTrader,f8488b9b0a7e4bacb06a4d5ab4aa0047,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-18 09:30:00-04:00,MLTrader,f8488b9b0a7e4bacb06a4d5ab4aa0047,SPY,sell,market,fill,1,gtc,0.0,1,stock,438.0,480.0,0.0
