time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-06-06 09:30:00-04:00,MLTrader,321f92fce46344aa92251402caf3bc66,SPY,buy,market,fill,1,day,0.0,1,stock,428.44000244140625,119.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,945c54d32add4832b768b1b627752309,AAPL,sell,market,fill,1,day,0.0,1,stock,178.44000244140625,214.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,ec879bfcad0e4a50918a780f09a2ed02,SPY,buy,market,fill,1,gtc,0.0,1,stock,428.44000244140625,145.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,e704a5a64b54440ab39832894b763c08,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,5406782c3c9843cdbdc9d7b3c08a68be,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,0d6af0b6464d4a3f820195caa69016fe,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,53ad35ab2c8c4f2f93b9f94ae45ceef5,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,0d6af0b6464d4a3f820195caa69016fe,SPY,sell,market,fill,1,day,0.0,1,stock,435.32000732421875,145.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,53ad35ab2c8c4f2f93b9f94ae45ceef5,SPY,sell,market,fill,1,gtc,0.0,1,stock,435.32000732421875,57.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,13f87c3739ed485b83f0d72014d35ce7,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,13f87c3739ed485b83f0d72014d35ce7,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.44000244140625,156.0,0.0
2023-07-26 09:30:00-04:00,MLTrader,b4854e0b0f2a4c5185eaad413ab09dc4,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-26 09:30:00-04:00,MLTrader,2bf2f23bbaab4b1fab6aca57621884e7,SPY,buy,stop,fill,1,day,0.0,1,stock,459.0199890136719,57.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,9938bbecd585410087e9851dba8368f4,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,9938bbecd585410087e9851dba8368f4,SPY,sell,market,fill,1,gtc,0.0,1,stock,453.25,199.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,29dc267e62c04ccdb6529da97f83dcc4,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,29dc267e62c04ccdb6529da97f83dcc4,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.9700012207031,304.0,0.0
2023-08-21 09:30:00-04:00,MLTrader,7fd16e6b79004226b358780058caf9bd,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-21 09:30:00-04:00,MLTrader,7fd16e6b79004226b358780058caf9bd,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.17999267578125,459.0,0.0
2023-09-08 09:30:00-04:00,MLTrader,4b5f66ba38c34d03b58d1c81834dfbbb,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-08 09:30:00-04:00,MLTrader,4b5f66ba38c34d03b58d1c81834dfbbb,SPY,sell,market,fill,1,gtc,0.0,1,stock,444.8999938964844,683.0,0.0
2023-10-26 09:30:00-04:00,MLTrader,bf71ef402c6d4343b34f1930baf4472a,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-10-26 09:30:00-04:00,MLTrader,105662e8505943ffa8f6b35202bf083a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-10-26 09:30:00-04:00,MLTrader,c62fc5a9e4b44cee9a151a208a3685a6,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-10-26 09:30:00-04:00,MLTrader,81fe01df8ce14b3e8dace5ead5b2ab9d,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-10-26 09:30:00-04:00,MLTrader,7480c6cc31864de2a1334f7b80b3384c,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-10-26 09:30:00-04:00,MLTrader,b269dfbb78ef4894a62e417624606031,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-10-26 09:30:00-04:00,MLTrader,cd7679398e9c4196b8dbb347e8296e8a,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-10-26 09:30:00-04:00,MLTrader,907aa0e2cf6647ccade8d5314f636ec5,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-10-26 09:30:00-04:00,MLTrader,407583c758b24685aa905242e8c8b98c,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-10-26 09:30:00-04:00,MLTrader,5b563df6c3da4c919bef30ab83fe6c6d,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-10-26 09:30:00-04:00,MLTrader,08f4187ef0a74dd3b8e801942c57d5e3,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-10-26 09:30:00-04:00,MLTrader,4e202d6e2aab4c62917d6a5e393f683d,GOOGL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-10-26 09:30:00-04:00,MLTrader,08f4187ef0a74dd3b8e801942c57d5e3,SPY,buy,market,fill,1,day,0.0,1,stock,414.19000244140625,1801.0,0.0
2023-10-26 09:30:00-04:00,MLTrader,4e202d6e2aab4c62917d6a5e393f683d,GOOGL,sell,market,fill,1,gtc,0.0,1,stock,122.87999725341797,3709.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,f59761f280b5498ab3a73f99ace0bace,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,0442804d54694529b415c75125d699ae,GOOGL,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,2fe5fb93791f4e64b442f2f2b18a94ac,GOOGL,buy,stop,fill,1,day,0.0,1,stock,129.02399711608888,3709.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,f59761f280b5498ab3a73f99ace0bace,SPY,sell,market,fill,1,gtc,0.0,1,stock,433.1400146484375,717.0,0.0
2023-11-03 09:30:00-04:00,MLTrader,9370f0f443ad4c488905b846b129bc84,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-03 09:30:00-04:00,MLTrader,9370f0f443ad4c488905b846b129bc84,AAPL,buy,market,fill,1,gtc,0.0,1,stock,174.24000549316406,1301.0,0.0
2023-11-13 09:30:00-05:00,MLTrader,b6f36d85c1784ada916c788897392207,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-13 09:30:00-05:00,MLTrader,b6f36d85c1784ada916c788897392207,SPY,sell,market,fill,1,gtc,0.0,1,stock,439.2300109863281,258.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,a2f9fa58a3ed4d9bb6e5cbc8a916fab4,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,519a1ab617694513bc8b5b2b03f66c19,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,c186df141e484a0aa6bce0b7b2c55d01,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,380d3e77d4c4437a853e0702d17b96d0,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,421387e57bac4817b69f23d753fb24cd,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,4d1ca7a935d64390a8cf1d4c68fa8889,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,3f95f25f5a514a1d93f759387cf66661,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,7cc9762c1c814385834b7d17ac44862d,AAPL,sell,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,9ff33cf35dbc42308081394e1896bb36,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,3f95f25f5a514a1d93f759387cf66661,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,975.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,7cc9762c1c814385834b7d17ac44862d,AAPL,sell,market,fill,1,day,0.0,1,stock,189.57000732421875,1301.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,9ff33cf35dbc42308081394e1896bb36,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,379.0,0.0
